taxon,lineage,probability,pangoLEARN_version,status,note
SEARCH-5425-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5426-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5427-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5429-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5430-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5431-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5432-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5433-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5435-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5436-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5437-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5442-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5444-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5445-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5446-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5447-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5449-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5451-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5452-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5453-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5454-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5455-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5456-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5457-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5459-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5460-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5461-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5462-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5463-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5464-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5465-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5466-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5467-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5469-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5470-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5473-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5474-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5476-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5477-JOR,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5478-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5479-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5480-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5483-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5484-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5485-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5486-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5487-JOR,B.1.428.3,1.0,2021-04-01,passed_qc,
SEARCH-5490-JOR,B.1.311,1.0,2021-04-01,passed_qc,
SEARCH-5497-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5498-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5499-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5500-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5501-JOR,B.1.1.312,1.0,2021-04-01,passed_qc,
SEARCH-5504-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5505-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5506-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5507-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5509-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5510-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5511-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5512-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5514-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5515-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5516-SAN,C.28,1.0,2021-04-01,passed_qc,
SEARCH-5518-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5519-SAN,B.1.1.291,1.0,2021-04-01,passed_qc,
SEARCH-5520-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5521-SAN,B.1.1.316,1.0,2021-04-01,passed_qc,
SEARCH-5528-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5529-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5530-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5532-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5533-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5534-SAN,B.1.1.416,1.0,2021-04-01,passed_qc,
SEARCH-5536-SAN,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-5537-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5540-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5541-SAN,B.1.265,1.0,2021-04-01,passed_qc,
SEARCH-5544-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5545-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5548-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5551-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5552-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5554-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5555-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5556-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5557-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5558-SAN,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-5560-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5562-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5564-SAN,B.1.421,1.0,2021-04-01,passed_qc,
SEARCH-5565-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5566-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5567-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5570-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5573-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5574-SAN,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5575-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5576-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5577-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5579-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5580-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5581-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5582-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5583-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5584-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5585-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-5586-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5587-SAN,B.1.1.416,1.0,2021-04-01,passed_qc,
SEARCH-5588-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5589-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5590-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-5591-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5595-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5596-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5597-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-5598-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5599-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5600-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5602-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5603-TIJ,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5610-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5611-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5612-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5614-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5615-TIJ,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5616-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5617-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5618-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5619-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5621-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5623-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5625-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5627-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5628-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5629-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5630-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5631-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5634-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5636-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5637-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5638-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5639-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5640-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5642-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5644-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5646-SAN,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-5647-SJQ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5648-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-5649-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5650-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5651-LAX,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-5652-SAN,B.1.558,1.0,2021-04-01,passed_qc,
SEARCH-5653-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5654-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5655-TIJ,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5656-SAN,B.1.139,1.0,2021-04-01,passed_qc,
SEARCH-5658-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5659-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5661-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5662-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5664-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5665-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5666-SAN,B.1.587,1.0,2021-04-01,passed_qc,
SEARCH-5668-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5669-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5672-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5674-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5677-SAN,B.1.558,1.0,2021-04-01,passed_qc,
SEARCH-5679-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-5680-SAN,B.1.582,1.0,2021-04-01,passed_qc,
SEARCH-5681-SAN,B.1.361,1.0,2021-04-01,passed_qc,
SEARCH-5682-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5683-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5684-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5686-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5687-SAN,B.1.1.128,1.0,2021-04-01,passed_qc,
SEARCH-5688-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-5689-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5690-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5691-SAN,B.1.565,1.0,2021-04-01,passed_qc,
SEARCH-5692-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5693-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5694-SBD,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5695-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5696-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5697-SAN,B.1.349,1.0,2021-04-01,passed_qc,
SEARCH-5698-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-5699-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-5700-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5701-SAN,B.1.1.416,1.0,2021-04-01,passed_qc,
SEARCH-5702-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5703-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5704-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5705-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5706-SAN,B.1.421,1.0,2021-04-01,passed_qc,
SEARCH-5707-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5708-TIJ,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5709-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5710-VEN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5711-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5712-KIN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5713-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5714-SAN,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-5715-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5716-TIJ,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5717-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5718-SAN,C.28,1.0,2021-04-01,passed_qc,
SEARCH-5719-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5720-SAN,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-5721-SAN,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-5722-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5723-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5724-SAN,B.1.1.135,1.0,2021-04-01,passed_qc,
SEARCH-5725-SAN,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-5726-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5727-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5728-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5729-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5730-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5731-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5732-TIJ,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5734-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5735-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5736-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5737-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5738-SAN,B.1.349,1.0,2021-04-01,passed_qc,
SEARCH-5739-SAN,B.1.1.416,1.0,2021-04-01,passed_qc,
SEARCH-5740-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5741-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5742-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5743-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5744-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5746-SAN,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-5748-TIJ,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5749-TIJ,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5751-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5752-SAN,B.1.1.291,1.0,2021-04-01,passed_qc,
SEARCH-5753-TIJ,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-5754-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5755-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5756-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5757-TIJ,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5759-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-5760-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-5761-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5762-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5763-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-5764-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5766-SAN,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-5767-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-5769-SAN,B.1.139,1.0,2021-04-01,passed_qc,
SEARCH-5770-SAN,B.1.1.316,1.0,2021-04-01,passed_qc,
SEARCH-5773-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5774-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5775-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5776-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5777-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5778-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5779-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5780-JOR,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5781-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5782-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5783-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5784-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5785-JOR,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5786-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5787-JOR,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5788-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5789-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5790-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5791-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5792-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5793-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5794-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5795-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5796-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,16/17 B.1.1.7 SNPs
SEARCH-5797-JOR,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5798-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5799-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5800-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5801-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5802-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5803-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5804-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5805-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5806-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5807-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5808-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5809-NBG,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5810-NBG,B.1.595,1.0,2021-04-01,passed_qc,
SEARCH-5811-NBG,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5812-NBG,B.1.590,1.0,2021-04-01,passed_qc,
SEARCH-5814-NBG,B.1.590,1.0,2021-04-01,passed_qc,
SEARCH-5815-NBG,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5818-NBG,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5819-NBG,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-5820-NBG,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5821-NBG,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5822-NBG,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5823-NBG,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5825-NBG,B.1.265,1.0,2021-04-01,passed_qc,
SEARCH-5826-NBG,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5827-NBG,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-5828-NBG,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5829-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5830-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5832-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5833-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5834-JOR,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5840-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5848-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5850-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5856-SAN,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-5864-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-5865-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5866-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5871-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5872-SAN,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-5873-SAN,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-5874-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5875-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-5876-SAN,B.1.1.362,1.0,2021-04-01,passed_qc,
SEARCH-5878-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-5889-SAN,B.1.177.60,1.0,2021-04-01,passed_qc,
SEARCH-5895-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5896-SAN,B.1.177.60,1.0,2021-04-01,passed_qc,
SEARCH-5901-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5902-SAN,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-5903-SAN,B.1.1.362,1.0,2021-04-01,passed_qc,
SEARCH-5911-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5912-SAN,B.1.1.403,1.0,2021-04-01,passed_qc,
SEARCH-5914-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-5915-IPL,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-5916-SAN,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-5917-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5918-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-5919-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5920-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5921-SAN,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-5922-SAN,B.1.1.403,1.0,2021-04-01,passed_qc,
SEARCH-5923-SAN,P.2,1.0,2021-04-01,passed_qc,5/5 P.2 (B.1.1.28.2) SNPs
SEARCH-5924-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-5925-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5926-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-5927-RIV,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5928-SAN,B.1.558,1.0,2021-04-01,passed_qc,
SEARCH-5929-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-5930-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5934-SAN,B.1.565,1.0,2021-04-01,passed_qc,
SEARCH-5936-SAN,B.1.361,1.0,2021-04-01,passed_qc,
SEARCH-5938-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-5939-SAN,B.1.361,1.0,2021-04-01,passed_qc,
SEARCH-5940-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-5941-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-5942-SAN,B.1.561,1.0,2021-04-01,passed_qc,
